Observation ID,Source Record ID,Source,Source Class,Observation Level,Name,Operator,Owner,Developer,Occupant,Address,City,State,County,ZIP Code,Latitude,Longitude,Location Precision,Purpose,Status,Status Detail,Status Date,Expected Service Date,Square Feet,Facility Count,Building Count,Property Size Acres,Project Cost,Raw Capacity Text,Published Capacity Estimate Low MW,Published Capacity Estimate MW,Published Capacity Estimate High MW,Capacity Estimate Basis,Planned Data Center Capacity MW,Contracted Utility Capacity MW,Energized Capacity MW,Annual Electricity Consumption MWh,Planned Onsite Generation MW,Power Source,Dedicated Power Plant,Generator Count,Utility,Balancing Authority,Watershed,Water Withdrawal Gallons/Year,Water Consumption Gallons/Year,Site WUE L/kWh,Cooling System,Water Source,Water Permit or Utility Record,Reclaimed Water Use,Water Evidence Scope,Water Evidence Grade,Water Evidence Type,Water Evidence Source,Water Evidence URL,Water Evidence Date,Community Response,Evidence Grade,Evidence Type,Inventory Confidence,Source URL,Upstream Source URL,Source Date,Source Updated Date,Notes,Resolution Reason
gigawatt:osm-way-209073647,osm-way-209073647,Gigawatt Map retained export,Observed footprint,building,Digital Realty Silicon Valley SJC30,digitalrealty,,digitalrealty,,,,CA,Santa Clara County,,37.378289,-121.958105,Published point,,Observed footprint,,,,,,,,,,1.82,2.43,3.03,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-209076412,osm-way-209076412,Gigawatt Map retained export,Observed footprint,building,Digital Realty Silicon Valley SJC11,digitalrealty,,digitalrealty,,,,CA,,,37.376341,-121.948531,Published point,,Observed footprint,,,,,,,,,,1.65,2.2,2.75,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-209077298,osm-way-209077298,Gigawatt Map retained export,Observed footprint,building,Lumen,,,,,,,CA,Santa Clara County,,37.377585,-121.950682,Published point,,Observed footprint,,,,,,,,,,0.59,0.79,0.99,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-209087373,osm-way-209087373,Gigawatt Map retained export,Observed footprint,building,Silicon Valley SJC31,digitalrealty,,digitalrealty,,,,CA,,,37.37225,-121.948329,Published point,,Observed footprint,,,,,,,,,,5.5,7.33,9.16,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-209105766,osm-way-209105766,Gigawatt Map retained export,Observed footprint,building,OSM way 209105766,,,,,,,CA,,,37.379779,-121.94991,Published point,,Observed footprint,,,,,,,,,,0.71,0.94,1.18,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-209117217,osm-way-209117217,Gigawatt Map retained export,Observed footprint,building,Evocative Santa Clara SJC11,,,,,,,CA,Santa Clara County,,37.38954,-121.961946,Published point,,Observed footprint,,,,,,,,,,1.93,2.57,3.21,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-210222970,osm-way-210222970,Gigawatt Map retained export,Observed footprint,building,Iron Mountain Data & Record Storage,iron-mountain,,iron-mountain,,,,IL,,,41.848797,-87.64551,Published point,,Observed footprint,,,,,,,,,,3.98,5.3,6.63,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-210917861,osm-way-210917861,Gigawatt Map retained export,Observed footprint,building,Data Storage Centers,,,,,,,AZ,,,33.421693,-112.034303,Published point,,Observed footprint,,,,,,,,,,1.43,1.91,2.38,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-211832626,osm-way-211832626,Gigawatt Map retained export,Observed footprint,building,TierPoint,,,,,,,MA,,,42.685709,-71.208599,Published point,,Observed footprint,,,,,,,,,,1.93,2.57,3.21,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-214321737,osm-way-214321737,Gigawatt Map retained export,Observed footprint,building,Markley Data Center,,,,,,,MA,Middlesex County,,42.630262,-71.304424,Published point,,Observed footprint,,,,,,,,,,4.64,6.18,7.73,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-215630401,osm-way-215630401,Gigawatt Map retained export,Observed footprint,building,Flexential Charlotte - South,flexential,,flexential,,,,NC,,,35.135431,-80.936872,Published point,,Observed footprint,,,,,,,,,,1.27,1.69,2.11,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-221897579,osm-way-221897579,Gigawatt Map retained export,Observed footprint,building,Equinix DC97,,,,,,,VA,Fairfax County,,38.961571,-77.377423,Published point,,Observed footprint,,,,,,,,,,1.65,2.2,2.75,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-223783259,osm-way-223783259,Gigawatt Map retained export,Observed footprint,building,CTI Biopharma,,,,,,,WA,,,47.617788,-122.356693,Published point,,Observed footprint,,,,,,,,,,0.77,1.03,1.29,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-224100721,osm-way-224100721,Gigawatt Map retained export,Observed footprint,building,COPT Data Center,,,,,,,VA,,,38.747281,-77.531845,Published point,,Observed footprint,,,,,,,,,,4.8,6.4,8.0,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-224139416,osm-way-224139416,Gigawatt Map retained export,Observed footprint,building,Dell 350 Holger Way,,,,,,,CA,Santa Clara County,,37.418407,-121.943085,Published point,,Observed footprint,,,,,,,,,,1.7,2.26,2.83,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-224174031,osm-way-224174031,Gigawatt Map retained export,Observed footprint,building,SV Colo,,,,,,,CA,,,37.36431,-121.958799,Published point,,Observed footprint,,,,,,,,,,2.16,2.89,3.61,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-224998784,osm-way-224998784,Gigawatt Map retained export,Observed footprint,building,Microsoft,microsoft,,microsoft,,,,CA,,,37.362066,-121.946436,Published point,,Observed footprint,,,,,,,,,,6.25,8.33,10.42,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-225745958,osm-way-225745958,Gigawatt Map retained export,Observed footprint,building,OVH US East Vint Hill,,,,,,,VA,Fauquier County,,38.747445,-77.674454,Published point,,Observed footprint,,,,,,,,,,3.22,4.29,5.36,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-231047065,osm-way-231047065,Gigawatt Map retained export,Observed footprint,building,NCAR-Wyoming Supercomputing Center,,,,,,,WY,,,41.12879,-104.897487,Published point,,Observed footprint,,,,,,,,,,3.79,5.06,6.32,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-233888384,osm-way-233888384,Gigawatt Map retained export,Observed footprint,building,Segra Data Center,,,,,,,NC,,,35.724992,-78.662363,Published point,,Observed footprint,,,,,,,,,,1.73,2.31,2.88,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-234722720,osm-way-234722720,Gigawatt Map retained export,Observed footprint,building,H5 Data Centers Ashburn,,,,,,,VA,,,39.013675,-77.45172,Published point,,Observed footprint,,,,,,,,,,3.14,4.18,5.23,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-239032142,osm-way-239032142,Gigawatt Map retained export,Observed footprint,building,TierPoint Sioux Falls West Data Center,,,,,,,SD,,,43.606971,-96.809195,Published point,,Observed footprint,,,,,,,,,,2.1,2.8,3.5,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-239147724,osm-way-239147724,Gigawatt Map retained export,Observed footprint,building,DataBank McLean IAD2,,,,,,,VA,,,38.919905,-77.213585,Published point,,Observed footprint,,,,,,,,,,0.86,1.15,1.43,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-243242167,osm-way-243242167,Gigawatt Map retained export,Observed footprint,building,Equinix Chicago Data CH7,equinix,,equinix,,,,IL,DuPage County,,41.812557,-87.972843,Published point,,Observed footprint,,,,,,,,,,1.78,2.37,2.96,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-244490839,osm-way-244490839,Gigawatt Map retained export,Observed footprint,building,PhoenixNAP,,,,,,,AZ,,,33.416051,-112.009426,Published point,,Observed footprint,,,,,,,,,,2.97,3.96,4.95,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-247427998,osm-way-247427998,Gigawatt Map retained export,Observed footprint,building,Merrill Lynch Data Center,,,,,,,NY,Richmond County,,40.60738,-74.17318,Published point,,Observed footprint,,,,,,,,,,2.38,3.17,3.96,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-250052753,osm-way-250052753,Gigawatt Map retained export,Observed footprint,building,32 Avenue of the Americas,,,,,,,NY,New York County,,40.719998,-74.004636,Published point,,Observed footprint,,,,,,,,,,1.59,2.12,2.65,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-253682978,osm-way-253682978,Gigawatt Map retained export,Observed footprint,building,TierPoint,,,,,,,MO,,,38.629761,-90.19642,Published point,,Observed footprint,,,,,,,,,,0.9,1.2,1.5,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-254583328,osm-way-254583328,Gigawatt Map retained export,Observed footprint,building,Verizon,,,,,,,NV,Clark County,,36.144733,-115.077928,Published point,,Observed footprint,,,,,,,,,,0.97,1.29,1.62,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-254773884,osm-way-254773884,Gigawatt Map retained export,Observed footprint,building,OSM way 254773884,,,,,,,TX,,,33.095994,-96.681565,Published point,,Observed footprint,,,,,,,,,,4.56,6.08,7.6,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-254773897,osm-way-254773897,Gigawatt Map retained export,Observed footprint,building,Evoque Allen DA1,,,,,,,TX,,,33.095064,-96.683764,Published point,,Observed footprint,,,,,,,,,,4.3,5.73,7.16,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-25706343,osm-way-25706343,Gigawatt Map retained export,Observed footprint,building,Cyxtera Dallas-Fort Worth Data Center,,,,,,,TX,Tarrant County,,32.832718,-97.041042,Published point,,Observed footprint,,,,,,,,,,11.59,15.46,19.32,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-257581364,osm-way-257581364,Gigawatt Map retained export,Observed footprint,building,Flexential - Richmond,flexential,,flexential,,,,VA,,,37.64689,-77.438695,Published point,,Observed footprint,,,,,,,,,,1.49,1.99,2.49,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-269166415,osm-way-269166415,Gigawatt Map retained export,Observed footprint,building,Cox Data Center,,,,,,,GA,Fulton County,,34.036202,-84.319553,Published point,,Observed footprint,,,,,,,,,,4.79,6.39,7.99,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-271893323,osm-way-271893323,Gigawatt Map retained export,Observed footprint,building,Csquare SFO3,,,,,,,CA,,,37.372104,-121.986031,Published point,,Observed footprint,,,,,,,,,,2.67,3.56,4.45,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-273895868,osm-way-273895868,Gigawatt Map retained export,Observed footprint,building,Centersquare IAD3,,,,,,,VA,,,38.980925,-77.444247,Published point,,Observed footprint,,,,,,,,,,4.9,6.54,8.17,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-273896089,osm-way-273896089,Gigawatt Map retained export,Observed footprint,building,Centersquare IAD2-A,,,,,,,VA,,,38.984418,-77.423817,Published point,,Observed footprint,,,,,,,,,,1.81,2.41,3.01,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-273896096,osm-way-273896096,Gigawatt Map retained export,Observed footprint,building,CyrusOne,cyrusone,,cyrusone,,,,VA,Loudoun County,,38.984887,-77.425649,Published point,,Observed footprint,,,,,,,,,,4.79,6.39,7.98,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-273896102,osm-way-273896102,Gigawatt Map retained export,Observed footprint,building,Centersquare IAD2-B,,,,,,,VA,,,38.983604,-77.424105,Published point,,Observed footprint,,,,,,,,,,2.69,3.59,4.49,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-278560778,osm-way-278560778,Gigawatt Map retained export,Observed footprint,building,Digital Realty Data Center,digitalrealty,,digitalrealty,,,,GA,Fulton County,,33.657032,-84.415203,Published point,,Observed footprint,,,,,,,,,,4.83,6.44,8.05,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-279410762,osm-way-279410762,Gigawatt Map retained export,Observed footprint,building,Cyxtera (Digital Realty Trust) Citibank Data Center,,,,,,,NJ,,,40.760765,-74.025758,Published point,,Observed footprint,,,,,,,,,,2.19,2.92,3.65,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-28544618,osm-way-28544618,Gigawatt Map retained export,Observed footprint,building,Equinix Infomart,equinix,,equinix,,,,TX,,,32.800943,-96.819511,Published point,,Observed footprint,,,,,,,,,,8.99,11.99,14.99,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-288909509,osm-way-288909509,Gigawatt Map retained export,Observed footprint,building,OSM way 288909509,,,,,,,MO,,,39.290121,-94.685051,Published point,,Observed footprint,,,,,,,,,,1.16,1.55,1.93,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-289884123,osm-way-289884123,Gigawatt Map retained export,Observed footprint,building,33 Thomas Street,,,,,,,NY,,,40.716525,-74.005913,Published point,,Observed footprint,,,,,,,,,,1.15,1.54,1.92,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-290101976,osm-way-290101976,Gigawatt Map retained export,Observed footprint,building,VentureData,,,,,,,ID,,,43.825243,-111.782093,Published point,,Observed footprint,,,,,,,,,,0.69,0.91,1.14,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-290307022,osm-way-290307022,Gigawatt Map retained export,Observed footprint,building,Cogent Data Center,,,,,,,AZ,,,33.400255,-112.0479,Published point,,Observed footprint,,,,,,,,,,1.94,2.58,3.23,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-290703004,osm-way-290703004,Gigawatt Map retained export,Observed footprint,building,CoreSpace Dallas,,,,,,,TX,,,32.817559,-96.873065,Published point,,Observed footprint,,,,,,,,,,1.19,1.58,1.98,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-292506449,osm-way-292506449,Gigawatt Map retained export,Observed footprint,building,OSM way 292506449,,,,,,,CO,,,39.590131,-104.846963,Published point,,Observed footprint,,,,,,,,,,4.07,5.42,6.78,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-292506452,osm-way-292506452,Gigawatt Map retained export,Observed footprint,building,zColo by Zayo,,,,,,,CO,,,39.591352,-104.847039,Published point,,Observed footprint,,,,,,,,,,2.33,3.11,3.89,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-293211683,osm-way-293211683,Gigawatt Map retained export,Observed footprint,building,Intergate Seattle East Building 5,,,,,,,WA,,,47.49192,-122.289736,Published point,,Observed footprint,,,,,,,,,,7.5,10.01,12.51,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-293211686,osm-way-293211686,Gigawatt Map retained export,Observed footprint,building,Intergate Seattle East Building 3,,,,,,,WA,,,47.493556,-122.290302,Published point,,Observed footprint,,,,,,,,,,7.63,10.17,12.71,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-296374269,osm-way-296374269,Gigawatt Map retained export,Observed footprint,building,Flexential Allentown data center,flexential,,flexential,,,,PA,,,40.635695,-75.457573,Published point,,Observed footprint,,,,,,,,,,1.84,2.45,3.06,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-298242335,osm-way-298242335,Gigawatt Map retained export,Observed footprint,building,Digital Realty ACC3,digitalrealty,,digitalrealty,,,,VA,Loudoun County,,39.019936,-77.459842,Published point,,Observed footprint,,,,,,,,,,5.68,7.58,9.47,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-29827954,osm-way-29827954,Gigawatt Map retained export,Observed footprint,building,CoreSite BO1,,,,,,,MA,,,42.376706,-71.079758,Published point,,Observed footprint,,,,,,,,,,5.02,6.7,8.37,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-299388896,osm-way-299388896,Gigawatt Map retained export,Observed footprint,building,CoreSite SV2,coresite,,coresite,,,,CA,,,37.405683,-121.916241,Published point,,Observed footprint,,,,,,,,,,3.37,4.5,5.62,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-300162689,osm-way-300162689,Gigawatt Map retained export,Observed footprint,building,Level 3 Ashburn,,,,,,,VA,Loudoun County,,39.022173,-77.457595,Published point,,Observed footprint,,,,,,,,,,1.84,2.45,3.06,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-300163074,osm-way-300163074,Gigawatt Map retained export,Observed footprint,building,Centersquare IAD4-B,,,,,,,VA,,,39.02214,-77.45361,Published point,,Observed footprint,,,,,,,,,,3.38,4.5,5.63,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-300163083,osm-way-300163083,Gigawatt Map retained export,Observed footprint,building,NTT Ashburn VA1 Data Center,ntt,,ntt,,,,VA,,,39.022764,-77.454869,Published point,,Observed footprint,,,,,,,,,,5.19,6.93,8.66,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-300959969,osm-way-300959969,Gigawatt Map retained export,Observed footprint,building,H5 Phoenix,,,,,,,AZ,,,33.276911,-111.885909,Published point,,Observed footprint,,,,,,,,,,1.91,2.55,3.18,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-300959970,osm-way-300959970,Gigawatt Map retained export,Observed footprint,building,CyrusOne PHX1,cyrusone,,cyrusone,,,,AZ,,,33.270855,-111.881912,Published point,,Observed footprint,,,,,,,,,,5.15,6.87,8.58,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-300969615,osm-way-300969615,Gigawatt Map retained export,Observed footprint,building,Amazon Web Services Building C,amazon,,amazon,,,,VA,Loudoun County,,39.002752,-77.485449,Published point,,Observed footprint,,,,,,,,,,4.38,5.83,7.29,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-way-300969617,osm-way-300969617,Gigawatt Map retained export,Observed footprint,building,Digital Realty Building A,digitalrealty,,digitalrealty,,,,VA,Loudoun County,,39.002755,-77.481954,Published point,,Observed footprint,,,,,,,,,,4.99,6.66,8.32,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
