Pipeline Type,Entity ID,Entity Name,Plant ID,Plant Name,Plant State,County,Balancing Authority Code,Sector,Generator ID,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Technology Group,Energy Source Code,Prime Mover Code,Expected Month,Expected Year,Status,Latitude,Longitude
Addition,67738,Fermi America,69799.0,Project Matador Gas Plant (PMG),TX,Carson,ERCO,IPP Non-CHP,G6B01,40.0,38.7,38.7,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,3.0,2027.0,(T) Regulatory approvals received. Not under construction,35.283762,-101.569
Addition,67738,Fermi America,69799.0,Project Matador Gas Plant (PMG),TX,Carson,ERCO,IPP Non-CHP,G6B02,40.0,38.7,38.7,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,3.0,2027.0,(T) Regulatory approvals received. Not under construction,35.283762,-101.569
Addition,67738,Fermi America,69799.0,Project Matador Gas Plant (PMG),TX,Carson,ERCO,IPP Non-CHP,G6B03,40.0,38.7,38.7,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,3.0,2027.0,(T) Regulatory approvals received. Not under construction,35.283762,-101.569
Addition,67738,Fermi America,69799.0,Project Matador Gas Plant (PMG),TX,Carson,ERCO,IPP Non-CHP,TM001,18.9,18.0,18.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,3.0,2027.0,"(P) Planned for installation, but regulatory approvals not initiated",35.283762,-101.569
Addition,67738,Fermi America,69799.0,Project Matador Gas Plant (PMG),TX,Carson,ERCO,IPP Non-CHP,TM002,18.9,18.0,18.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,3.0,2027.0,"(P) Planned for installation, but regulatory approvals not initiated",35.283762,-101.569
Addition,67738,Fermi America,69799.0,Project Matador Gas Plant (PMG),TX,Carson,ERCO,IPP Non-CHP,TM003,18.9,18.0,18.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,3.0,2027.0,"(P) Planned for installation, but regulatory approvals not initiated",35.283762,-101.569
Addition,67738,Fermi America,69799.0,Project Matador Gas Plant (PMG),TX,Carson,ERCO,IPP Non-CHP,TM004,18.9,18.0,18.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,3.0,2027.0,"(P) Planned for installation, but regulatory approvals not initiated",35.283762,-101.569
Addition,67738,Fermi America,69799.0,Project Matador Gas Plant (PMG),TX,Carson,ERCO,IPP Non-CHP,TM005,18.9,18.0,18.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,3.0,2027.0,"(P) Planned for installation, but regulatory approvals not initiated",35.283762,-101.569
Addition,67738,Fermi America,69799.0,Project Matador Gas Plant (PMG),TX,Carson,ERCO,IPP Non-CHP,TM006,18.9,18.0,18.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,3.0,2027.0,"(P) Planned for installation, but regulatory approvals not initiated",35.283762,-101.569
Addition,67738,Fermi America,69799.0,Project Matador Gas Plant (PMG),TX,Carson,ERCO,IPP Non-CHP,TM007,18.9,18.0,18.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,3.0,2027.0,"(P) Planned for installation, but regulatory approvals not initiated",35.283762,-101.569
Addition,67734,ENGIE Distributed Renewables Development LLC,69805.0,Rockford Plant 7,IL,Winnebago,PJM,IPP Non-CHP,RFRD7,1.5,1.5,1.5,Solar Photovoltaic,Solar,SUN,PV,3.0,2027.0,"(U) Under construction, less than or equal to 50 percent complete",42.232527,-89.02408
Addition,62836,Navisun LLC,69859.0,Murphysboro 1,IL,Jackson,PJM,IPP Non-CHP,MURP1,5.0,5.0,5.0,Solar Photovoltaic,Solar,SUN,PV,3.0,2027.0,(T) Regulatory approvals received. Not under construction,37.794585,-89.35141
Addition,62836,Navisun LLC,69860.0,Murphysboro 2,IL,Jackson,PJM,IPP Non-CHP,MURP2,1.3,1.3,1.3,Solar Photovoltaic,Solar,SUN,PV,3.0,2027.0,(T) Regulatory approvals received. Not under construction,37.794585,-89.35141
Addition,62836,Navisun LLC,69861.0,Norris City 2,IL,White,PJM,IPP Non-CHP,NORR2,3.2,3.2,3.2,Solar Photovoltaic,Solar,SUN,PV,3.0,2027.0,(T) Regulatory approvals received. Not under construction,38.020585,-88.27321
Addition,62759,Geronimo Power,69887.0,"Portage Solar, LLC",WI,Portage,MISO,IPP Non-CHP,PRTGS,250.0,250.0,250.0,Solar Photovoltaic,Solar,SUN,PV,3.0,2027.0,(T) Regulatory approvals received. Not under construction,44.456358,-89.54401
Addition,65677,Dimension Energy LLC,69998.0,Franklin White Church Road Solar LLC,PA,Snyder,PJM,IPP Non-CHP,WHTCH,3.0,3.0,3.0,Solar Photovoltaic,Solar,SUN,PV,3.0,2027.0,"(U) Under construction, less than or equal to 50 percent complete",40.780457,-77.08402
Addition,65677,Dimension Energy LLC,69999.0,Greenwood Bottom Road Solar LLC,PA,Columbia,PJM,IPP Non-CHP,GREEB,3.0,3.0,3.0,Solar Photovoltaic,Solar,SUN,PV,3.0,2027.0,"(U) Under construction, less than or equal to 50 percent complete",41.117527,-76.48308
Addition,65677,Dimension Energy LLC,70000.0,Greenwood Route 254 Solar LLC,PA,Columbia,PJM,IPP Non-CHP,GREER,3.0,3.0,3.0,Solar Photovoltaic,Solar,SUN,PV,3.0,2027.0,"(U) Under construction, less than or equal to 50 percent complete",41.130477,-76.51152
Addition,65677,Dimension Energy LLC,70003.0,Madison Taylor Road Solar LLC,PA,Columbia,PJM,IPP Non-CHP,TAYLR,3.0,3.0,3.0,Solar Photovoltaic,Solar,SUN,PV,3.0,2027.0,"(U) Under construction, less than or equal to 50 percent complete",41.112516,-76.538
Addition,65677,Dimension Energy LLC,70029.0,East Windsor Solar 1 LLC,NJ,Mercer,PJM,IPP Non-CHP,EWIN1,1.4,1.4,1.4,Solar Photovoltaic,Solar,SUN,PV,3.0,2027.0,(T) Regulatory approvals received. Not under construction,40.274397,-74.50169
Addition,67835,White Tank Energy Storage LLC,70033.0,White Tank Energy Storage,AZ,Maricopa,AZPS,IPP Non-CHP,WT001,100.0,100.0,100.0,Batteries,Battery storage,MWH,BA,3.0,2027.0,"(U) Under construction, less than or equal to 50 percent complete",33.498,-112.3176
Addition,67857,CVE US PA Bigler 437 LLC,70077.0,Bigler - PA 0437 (Flango 3),PA,Clearfield,PJM,IPP Non-CHP,437,3.0,3.0,3.0,Solar Photovoltaic,Solar,SUN,PV,3.0,2027.0,"(U) Under construction, less than or equal to 50 percent complete",40.80344,-78.42275
Addition,67858,CVE US PA Bigler 438 LLC,70078.0,Bigler - PA 0438 (Flango 4),PA,Clearfield,PJM,IPP Non-CHP,438,2.0,2.0,2.0,Solar Photovoltaic,Solar,SUN,PV,3.0,2027.0,"(U) Under construction, less than or equal to 50 percent complete",40.80344,-78.42275
Addition,67725,"TerraForm Power Operating, LLC",70203.0,Bealeton Solar,VA,Fauquier,PJM,IPP Non-CHP,GEN1,14.2,14.0,14.0,Solar Photovoltaic,Solar,SUN,PV,3.0,2027.0,(L) Regulatory approvals pending. Not under construction,38.555832,-77.77828
Addition,14519,Pasco County - (FL),50666.0,Pasco Cnty Solid Waste Resource Recovery,FL,Pasco,FPC,IPP Non-CHP,GEN2,17.0,15.0,15.0,Municipal Solid Waste,Other renewables,MSW,ST,4.0,2027.0,"(U) Under construction, less than or equal to 50 percent complete",28.3681,-82.5583
Addition,64904,AES Clean Energy,64349.0,Armadillo Solar Center,TX,Navarro,ERCO,IPP Non-CHP,6666,175.0,175.0,175.0,Solar Photovoltaic,Solar,SUN,PV,4.0,2027.0,"(U) Under construction, less than or equal to 50 percent complete",32.00014,-96.2027
Addition,65079,Solar Proponent LLC,65853.0,Banita Creek- Spindlepop Solar,TX,Nacogdoches,ERCO,IPP Non-CHP,MIDPV,609.1,609.1,609.1,Solar Photovoltaic,Solar,SUN,PV,4.0,2027.0,(L) Regulatory approvals pending. Not under construction,31.5552,-94.7919
Addition,65092,"Springwater Solar, LLC",65900.0,"Springwater Solar, LLC",OH,Madison,PJM,IPP Non-CHP,SPRIN,155.0,155.0,155.0,Solar Photovoltaic,Solar,SUN,PV,4.0,2027.0,(L) Regulatory approvals pending. Not under construction,39.82972,-83.2498
Addition,59365,Capital Power Corporation,67195.0,Maple Leaf Solar,NC,Johnston,DUK,IPP Non-CHP,GEN,73.0,73.0,73.0,Solar Photovoltaic,Solar,SUN,PV,4.0,2027.0,(T) Regulatory approvals received. Not under construction,35.595,-78.317
Addition,17612,Bear Valley Electric Service,67257.0,Bear Valley Battery Plant,CA,San Bernardino,CISO,Electric Utility,BVEB1,5.0,5.0,5.0,Batteries,Battery storage,MWH,BA,4.0,2027.0,"(P) Planned for installation, but regulatory approvals not initiated",34.25,-116.86
Addition,17166,Sierra Pacific Power Co,67978.0,Sierra Solar Hybrid,NV,Churchill,NEVP,Electric Utility,SSPV1,400.0,400.0,400.0,Solar Photovoltaic,Solar,SUN,PV,4.0,2027.0,"(V) Under construction, more than 50 percent complete",39.8536,-119.0394
Addition,65869,Prologis Logistics Services Incorporated,68119.0,Aurora 7-SLCHI307,IL,Kane,PJM,IPP Non-CHP,CH307,1.9,1.9,1.9,Solar Photovoltaic,Solar,SUN,PV,4.0,2027.0,"(U) Under construction, less than or equal to 50 percent complete",41.79698,-88.26809
Addition,65869,Prologis Logistics Services Incorporated,68121.0,Bensenville 14-SLCHI414,IL,DuPage,PJM,IPP Non-CHP,CH414,1.3,1.3,1.3,Solar Photovoltaic,Solar,SUN,PV,4.0,2027.0,"(V) Under construction, more than 50 percent complete",41.982829,-87.94589
Addition,65869,Prologis Logistics Services Incorporated,68129.0,Cicero 3-SLCHI603,IL,Cook,PJM,IPP Non-CHP,CH603,1.9,1.9,1.9,Solar Photovoltaic,Solar,SUN,PV,4.0,2027.0,"(U) Under construction, less than or equal to 50 percent complete",41.86464,-87.75757
Addition,66607,"Belltown Power Texas 2, LLC",68168.0,Kahla Storage,TX,Leon,ERCO,IPP Non-CHP,KAHBA,200.9,200.9,200.9,Batteries,Battery storage,MWH,BA,4.0,2027.0,(L) Regulatory approvals pending. Not under construction,31.325705,-96.26071
Addition,66622,"Firelands Wind, LLC",68186.0,Firelands Wind,OH,Huron,PJM,IPP Non-CHP,FIRE,297.0,297.0,297.0,Onshore Wind Turbine,Wind,WND,WT,4.0,2027.0,"(U) Under construction, less than or equal to 50 percent complete",41.210325,-82.77908
Addition,66715,"Yuma bn, LLC",68328.0,Pioneer Clean Energy Center,AZ,Yuma,AZPS,IPP Non-CHP,ORCH1,300.0,300.0,300.0,Solar Photovoltaic,Solar,SUN,PV,4.0,2027.0,"(U) Under construction, less than or equal to 50 percent complete",32.549081,-114.5974
Addition,66715,"Yuma bn, LLC",68328.0,Pioneer Clean Energy Center,AZ,Yuma,AZPS,IPP Non-CHP,ORCH2,300.0,300.0,300.0,Batteries,Battery storage,MWH,BA,4.0,2027.0,"(U) Under construction, less than or equal to 50 percent complete",32.549081,-114.5974
Addition,66831,Key Energy Storage LLC,68461.0,Key Energy Storage,CA,Fresno,CISO,IPP Non-CHP,KEYBB,190.0,190.0,190.0,Batteries,Battery storage,MWH,BA,4.0,2027.0,(T) Regulatory approvals received. Not under construction,36.13681,-120.1312
Addition,66831,Key Energy Storage LLC,68461.0,Key Energy Storage,CA,Fresno,CISO,IPP Non-CHP,KEYBC,35.0,35.0,35.0,Batteries,Battery storage,MWH,BA,4.0,2027.0,(T) Regulatory approvals received. Not under construction,36.13681,-120.1312
Addition,66942,"SR Tullahoma, LLC",68568.0,SR Tullahoma,TN,Moore,TVA,IPP Non-CHP,TULLA,200.0,200.0,200.0,Solar Photovoltaic,Solar,SUN,PV,4.0,2027.0,"(V) Under construction, more than 50 percent complete",35.360002,-86.27532
Addition,66976,Pelicans Jaw Solar LLC,68607.0,Pelicans Jaw Hybrid Solar,CA,Kern,CISO,IPP Non-CHP,PJBS1,238.5,238.5,238.5,Batteries,Battery storage,MWH,BA,4.0,2027.0,"(TS) Construction complete, but not yet in commercial operation",35.765183,-119.7436
Addition,66976,Pelicans Jaw Solar LLC,68607.0,Pelicans Jaw Hybrid Solar,CA,Kern,CISO,IPP Non-CHP,PLJW1,440.0,440.0,440.0,Solar Photovoltaic,Solar,SUN,PV,4.0,2027.0,"(V) Under construction, more than 50 percent complete",35.765183,-119.7436
Addition,6452,Florida Power & Light Co,68824.0,Middle Lake,FL,Madison,FPL,Electric Utility,1,74.5,74.5,74.5,Solar Photovoltaic,Solar,SUN,PV,4.0,2027.0,"(U) Under construction, less than or equal to 50 percent complete",30.380511,-83.34074
Addition,6452,Florida Power & Light Co,68829.0,Ambersweet,FL,Indian River,FPL,Electric Utility,1,74.5,74.5,74.5,Solar Photovoltaic,Solar,SUN,PV,4.0,2027.0,"(U) Under construction, less than or equal to 50 percent complete",27.567468,-80.62782
Addition,6452,Florida Power & Light Co,68832.0,County Line,FL,DeSoto,FPL,Electric Utility,1,74.5,74.5,74.5,Solar Photovoltaic,Solar,SUN,PV,4.0,2027.0,"(U) Under construction, less than or equal to 50 percent complete",27.110556,-81.80083
Addition,67165,"Beavertail Solar, LLC",68917.0,Beavertail Solar,MO,Henry,SPA,IPP Non-CHP,BS,400.0,400.0,400.0,Solar Photovoltaic,Solar,SUN,PV,4.0,2027.0,"(U) Under construction, less than or equal to 50 percent complete",38.311814,-93.93546
Addition,67168,Panoche BESS LLC,68924.0,Iron BESS,CA,Fresno,CISO,IPP Non-CHP,IROB,59.5,57.0,57.0,Batteries,Battery storage,MWH,BA,4.0,2027.0,"(U) Under construction, less than or equal to 50 percent complete",36.652653,-120.5783
Addition,65539,Pivot Energy,69034.0,Pivot Energy Minnesota Solar 2,MN,Kandiyohi,MISO,IPP Non-CHP,PMI2,1.0,1.0,1.0,Solar Photovoltaic,Solar,SUN,PV,4.0,2027.0,"(V) Under construction, more than 50 percent complete",44.935059,-95.19906
Addition,66571,Clenera DevCo LLC,69059.0,Crimson Orchard Solar and BESS,ID,Elmore,IPCO,IPP Non-CHP,COBA,100.0,100.0,100.0,Batteries,Battery storage,MWH,BA,4.0,2027.0,(L) Regulatory approvals pending. Not under construction,43.181239,-115.7465
Addition,66571,Clenera DevCo LLC,69059.0,Crimson Orchard Solar and BESS,ID,Elmore,IPCO,IPP Non-CHP,COPV,100.0,100.0,100.0,Solar Photovoltaic,Solar,SUN,PV,4.0,2027.0,(L) Regulatory approvals pending. Not under construction,43.181239,-115.7465
Addition,67287,"SV CSG Reeder Solar, LLC",69158.0,SV CSG Reeder Solar,IL,Knox,MISO,IPP Non-CHP,REEDR,5.0,5.0,5.0,Solar Photovoltaic,Solar,SUN,PV,4.0,2027.0,"(U) Under construction, less than or equal to 50 percent complete",40.92886,-90.49347
Addition,15399,Avangrid Power LLC,69294.0,Oregon Trail Solar,OR,Gilliam,BPAT,IPP Non-CHP,OTS,41.0,41.0,41.0,Solar Photovoltaic,Solar,SUN,PV,4.0,2027.0,"(U) Under construction, less than or equal to 50 percent complete",45.553436,-120.1861
Addition,67428,NAPS - Hastings LLC,69385.0,Hastings Generating Facility,MI,Barry,MISO,IPP Non-CHP,GEN1,1.6,1.6,1.6,Landfill Gas,Other renewables,LFG,IC,4.0,2027.0,(T) Regulatory approvals received. Not under construction,42.67856,-85.29629
Addition,12698,Evergy Missouri West,69481.0,Foxtrot Solar Energy LLC,MO,Jasper,SWPP,Electric Utility,FXTRT,107.0,107.0,107.0,Solar Photovoltaic,Solar,SUN,PV,4.0,2027.0,"(U) Under construction, less than or equal to 50 percent complete",37.352,-94.606
Addition,67499,San Gabriel Project LLC,69509.0,Gabriel,CA,Los Angeles,CISO,IPP Non-CHP,1,400.0,400.0,400.0,Batteries,Battery storage,MWH,BA,4.0,2027.0,(T) Regulatory approvals received. Not under construction,34.11,-117.97
Addition,67747,"SV CSG Wilson School Solar, LLC",69816.0,SV CSG Wilson School Solar,IL,Kane,PJM,IPP Non-CHP,WILSN,5.0,5.0,5.0,Solar Photovoltaic,Solar,SUN,PV,4.0,2027.0,(T) Regulatory approvals received. Not under construction,42.053991,-88.35269
Addition,67749,"SV CSG North Creek 1, LLC",69818.0,SV CSG North Creek 1,IL,Livingston,PJM,IPP Non-CHP,NCREK,2.1,2.1,2.1,Solar Photovoltaic,Solar,SUN,PV,4.0,2027.0,(T) Regulatory approvals received. Not under construction,40.916213,-88.60821
