q_id,q_status,q_date,prop_date,ia_date,IA_phase_clean,county,state,region,project_name,utility,entity,developer,service,project_type,type_1,type_2,type_3,type_clean,Technology Group,mw_1,mw_2,mw_3,Generation MW,Storage MW,Queue MW,Queue Accounting,q_year,prop_year
26INR0178,suspended,2023-07-09 00:00:00,2028-07-01 00:00:00,,,Navarro,TX,ERCOT,Alliance Solar,,ERCOT,,,Generation,Solar,,,Solar,Solar,180.25,,,180.25,,180.25,Submitted components; hybrid-storage imputation excluded,2023.0,2028.0
26INR0179,active,2023-09-25 00:00:00,2027-07-01 00:00:00,,Facility Study,Zavala,TX,ERCOT,SunShiner ESS,,ERCOT,SunShiner ESS LLC,,Generation,Battery,,,Battery,Battery storage,200.0,,,,200.0,200.0,Submitted components; hybrid-storage imputation excluded,2023.0,2027.0
26INR0180,active,2023-07-10 00:00:00,2028-04-17 00:00:00,2025-02-03 00:00:00,IA Executed,Navarro,TX,ERCOT,Cape Rich BESS,,ERCOT,Cape Rich BESS,,Generation,Battery,,,Battery,Battery storage,150.52,,,,150.52,150.52,Submitted components; hybrid-storage imputation excluded,2023.0,2028.0
26INR0181,active,2023-06-28 00:00:00,2029-02-27 00:00:00,,Facility Study,Cameron,TX,ERCOT,Solar Star Frontier BESS,,ERCOT,"Solar Star Frontier BESS, LLC",,Generation,Battery,,,Battery,Battery storage,101.02,,,,101.02,101.02,Submitted components; hybrid-storage imputation excluded,2023.0,2029.0
26INR0183,active,2023-06-28 00:00:00,2030-02-11 00:00:00,,Facility Study,Midland,TX,ERCOT,TRIFECTA Gas,,ERCOT,NET Power,,Generation,Gas,,,Gas,Natural gas,453.0,,,453.0,,453.0,Submitted components; hybrid-storage imputation excluded,2023.0,2030.0
26INR0184,active,2023-07-31 00:00:00,2028-04-18 00:00:00,,Facility Study,Lamar,TX,ERCOT,Arc Energy Storage,,ERCOT,"Paris Energy Storage, LLC",,Generation,Battery,,,Battery,Battery storage,204.5,,,,204.5,204.5,Submitted components; hybrid-storage imputation excluded,2023.0,2028.0
26INR0185,active,2023-08-14 00:00:00,2027-12-31 00:00:00,,Facility Study,Jack,TX,ERCOT,Beitel Energy Storage,,ERCOT,"Brazos Energy Storage, LLC",,Generation,Battery,,,Battery,Battery storage,200.6,,,,200.6,200.6,Submitted components; hybrid-storage imputation excluded,2023.0,2027.0
26INR0188,active,2024-04-09 00:00:00,2028-11-01 00:00:00,,Facility Study,Crane,TX,ERCOT,Western Flats Storage,,ERCOT,Hecate Energy Point Mountain Solar Facility 1 LLC,,Generation,Battery,Battery,,Solar+Battery,Solar,410.7,,,,410.7,410.7,Submitted components; hybrid-storage imputation excluded,2024.0,2028.0
26INR0189,active,2023-07-31 00:00:00,2028-02-28 00:00:00,2024-08-13 00:00:00,IA Executed,Brazoria,TX,ERCOT,Skipjack Energy Storage,,ERCOT,Skipper Energy Storage LLC,,Generation,Battery,,,Battery,Battery storage,150.6,,,,150.6,150.6,Submitted components; hybrid-storage imputation excluded,2023.0,2028.0
26INR0194,active,2024-11-19 00:00:00,2029-02-19 00:00:00,,Facility Study,Bandera,TX,ERCOT,Motif BESS II,,ERCOT,"Motif Storage, LLC",,Generation,Battery,,,Battery,Battery storage,201.13,,,,201.13,201.13,Submitted components; hybrid-storage imputation excluded,2024.0,2029.0
26INR0196,active,2023-09-07 00:00:00,2028-12-15 00:00:00,,Facility Study,Duval,TX,ERCOT,Realitos  Solar SLF,,ERCOT,Mesquite Creek LLC,,Generation,Solar,Battery,,Solar+Battery,Solar,150.49,,,150.49,,150.49,Submitted components; hybrid-storage imputation excluded,2023.0,2028.0
26INR0200,active,2023-08-21 00:00:00,2027-12-31 00:00:00,,Facility Study,Grimes,TX,ERCOT,Vaughn Energy Storage,,ERCOT,"Vaughn Battery Storage, LLC",,Generation,Battery,,,Battery,Battery storage,200.6,,,,200.6,200.6,Submitted components; hybrid-storage imputation excluded,2023.0,2027.0
26INR0201,active,2023-09-22 00:00:00,2026-12-15 00:00:00,2024-06-15 00:00:00,IA Executed,Fort Bend,TX,ERCOT,Rock Rose BESS,,ERCOT,Rock Rose Energy Storage LLC,,Generation,Battery,,,Battery,Battery storage,211.5,,,,211.5,211.5,Submitted components; hybrid-storage imputation excluded,2023.0,2026.0
26INR0211,active,2023-10-13 00:00:00,2028-10-16 00:00:00,,Facility Study,San Patricio,TX,ERCOT,Titus Low Carbon Ventures Solar 1,,ERCOT,"Vaquero Solar, LLC",,Generation,Solar,,,Solar,Solar,338.04,,,338.04,,338.04,Submitted components; hybrid-storage imputation excluded,2023.0,2028.0
26INR0215,active,2023-08-14 00:00:00,2028-04-17 00:00:00,,Facility Study,Jack,TX,ERCOT,JackGard BESS,,ERCOT,Jackgard BESS,,Generation,Battery,,,Battery,Battery storage,200.59,,,,200.59,200.59,Submitted components; hybrid-storage imputation excluded,2023.0,2028.0
26INR0218,active,2023-08-21 00:00:00,2027-06-29 00:00:00,,Facility Study,Coke,TX,ERCOT,Fort Chadbourne Cattle BESS,,ERCOT,Fort Chadbourne BESS,,Generation,Battery,,,Battery,Battery storage,50.23,,,,50.23,50.23,Submitted components; hybrid-storage imputation excluded,2023.0,2027.0
26INR0219,active,2023-10-04 00:00:00,2027-04-01 00:00:00,,Facility Study,Cooke,TX,ERCOT,Mountain Springs BESS,,ERCOT,Mountain Springs BESS,,Generation,Battery,,,Battery,Battery storage,150.52,,,,150.52,150.52,Submitted components; hybrid-storage imputation excluded,2023.0,2027.0
26INR0222,active,2023-07-31 00:00:00,2027-03-17 00:00:00,,Facility Study,Nueces,TX,ERCOT,GOTHAM BESS,,ERCOT,AEU BATTERY PROJECT IV LLC,,Generation,Battery,,,Battery,Battery storage,151.2,,,,151.2,151.2,Submitted components; hybrid-storage imputation excluded,2023.0,2027.0
26INR0226,active,2023-10-04 00:00:00,2027-05-01 00:00:00,2025-05-15 00:00:00,IA Executed,Brazoria,TX,ERCOT,First Capitol BESS,,ERCOT,"First Capitol BESS, LLC",,Generation,Battery,,,Battery,Battery storage,257.48,,,,257.48,257.48,Submitted components; hybrid-storage imputation excluded,2023.0,2027.0
26INR0228,active,2023-09-07 00:00:00,2028-09-20 00:00:00,,Facility Study,Navarro,TX,ERCOT,Santa Monica Solar,,ERCOT,Karol Solar IV,,Generation,Solar,,,Solar,Solar,105.85,,,105.85,,105.85,Submitted components; hybrid-storage imputation excluded,2023.0,2028.0
26INR0229,active,2023-08-14 00:00:00,2028-10-17 00:00:00,,Facility Study,Austin,TX,ERCOT,Pamplona Solar,,ERCOT,Karol Solar III,,Generation,Solar,Battery,,Solar+Battery,Solar,42.38,,,42.38,,42.38,Submitted components; hybrid-storage imputation excluded,2023.0,2028.0
26INR0230,active,2023-10-13 00:00:00,2028-06-01 00:00:00,,Facility Study,Pecos,TX,ERCOT,Titus Sienta Solar,,ERCOT,"Sol Sienta Solar, LLC",,Generation,Solar,,,Solar,Solar,501.93,,,501.93,,501.93,Submitted components; hybrid-storage imputation excluded,2023.0,2028.0
26INR0231,active,2023-10-04 00:00:00,2027-06-30 00:00:00,,Facility Study,Midland,TX,ERCOT,Energy City BESS,,ERCOT,Energy City BESS LLC,,Generation,Battery,,,Battery,Battery storage,204.9,,,,204.9,204.9,Submitted components; hybrid-storage imputation excluded,2023.0,2027.0
26INR0238,active,2024-03-22 00:00:00,2028-08-09 00:00:00,,Facility Study,Mills,TX,ERCOT,Clapton Solar,,ERCOT,Clapton Solar,,Generation,Solar,Battery,,Solar+Battery,Solar,200.99,,,200.99,,200.99,Submitted components; hybrid-storage imputation excluded,2024.0,2028.0
26INR0241,active,2023-10-25 00:00:00,2027-10-29 00:00:00,2025-04-25 00:00:00,IA Executed,Ellis,TX,ERCOT,Sol Marina Energy Center,,ERCOT,"Adapture Solar Development, LLC",,Generation,Solar,Battery,,Solar+Battery,Solar,175.3,,,175.3,,175.3,Submitted components; hybrid-storage imputation excluded,2023.0,2027.0
26INR0242,active,2023-10-25 00:00:00,2027-10-29 00:00:00,2025-04-25 00:00:00,IA Executed,Ellis,TX,ERCOT,Sol Marina Energy Center BESS,,ERCOT,"Adapture Solar Development, LLC",,Generation,Battery,Battery,,Solar+Battery,Solar,57.15,,,,57.15,57.15,Submitted components; hybrid-storage imputation excluded,2023.0,2027.0
26INR0243,active,2024-11-19 00:00:00,2027-11-30 00:00:00,,Facility Study,Waller,TX,ERCOT,Caladium BESS,,ERCOT,"Caladium Storage, LLC",,Generation,Battery,,,Battery,Battery storage,201.28,,,,201.28,201.28,Submitted components; hybrid-storage imputation excluded,2024.0,2027.0
26INR0245,active,2023-10-25 00:00:00,2026-12-31 00:00:00,,Facility Study,Kinney,TX,ERCOT,Cairos Storage,,ERCOT,"Cairos Solar, LLC",,Generation,Battery,Battery,,Solar+Battery,Solar,77.28,,,,77.28,77.28,Submitted components; hybrid-storage imputation excluded,2023.0,2026.0
26INR0246,active,2023-10-04 00:00:00,2026-12-31 00:00:00,,Facility Study,Kinney,TX,ERCOT,Cairos Solar,,ERCOT,"Cairos Solar, LLC",,Generation,Solar,Battery,,Solar+Battery,Solar,153.26,,,153.26,,153.26,Submitted components; hybrid-storage imputation excluded,2023.0,2026.0
26INR0247,active,2023-09-08 00:00:00,2027-03-01 00:00:00,,Facility Study,Martin,TX,ERCOT,Jane Storage Energy Center,,ERCOT,"NMRE Holdings, LLC",,Generation,Battery,,,Battery,Battery storage,240.6,,,,240.6,240.6,Submitted components; hybrid-storage imputation excluded,2023.0,2027.0
26INR0248,active,2024-01-03 00:00:00,2028-03-17 00:00:00,,Facility Study,Nueces,TX,ERCOT,Sengun BESS,,ERCOT,"BRP Blue Topaz 12, LLC",,Generation,Battery,,,Battery,Battery storage,200.89,,,,200.89,200.89,Submitted components; hybrid-storage imputation excluded,2024.0,2028.0
26INR0250,active,2023-08-21 00:00:00,2026-12-31 00:00:00,2025-07-28 00:00:00,IA Executed,Matagorda,TX,ERCOT,Duffy BESS,,ERCOT,Duffy Energy Storage LLC,,Generation,Battery,Battery,,Solar+Battery,Solar,241.05,,,,241.05,241.05,Submitted components; hybrid-storage imputation excluded,2023.0,2026.0
26INR0252,active,2023-09-08 00:00:00,2028-04-29 00:00:00,2025-12-05 00:00:00,IA Executed,Mclennan,TX,ERCOT,Neutron Storage,,ERCOT,"Elawan Neutron Storage, LLC",,Generation,Battery,,,Battery,Battery storage,104.5,,,,104.5,104.5,Submitted components; hybrid-storage imputation excluded,2023.0,2028.0
26INR0253,active,2023-09-22 00:00:00,2028-06-30 00:00:00,,Facility Study,Van Zandt,TX,ERCOT,Goldfinch Solar,,ERCOT,"BT DJ4M Solar, LLC",,Generation,Solar,Battery,,Solar+Battery,Solar,150.77,,,150.77,,150.77,Submitted components; hybrid-storage imputation excluded,2023.0,2028.0
26INR0254,active,2023-10-04 00:00:00,2028-03-18 00:00:00,,Facility Study,Van Zandt,TX,ERCOT,Goldfinch Storage,,ERCOT,"BT DJ4M Solar, LLC",,Generation,Battery,Battery,,Solar+Battery,Solar,100.44,,,,100.44,100.44,Submitted components; hybrid-storage imputation excluded,2023.0,2028.0
26INR0255,active,2023-11-14 00:00:00,2028-03-12 00:00:00,2025-08-27 00:00:00,IA Executed,Concho,TX,ERCOT,Operation Sunshine,,ERCOT,"Duck Creek Solar, LLC",,Generation,Solar,Battery,,Solar+Battery,Solar,603.2,,,603.2,,603.2,Submitted components; hybrid-storage imputation excluded,2023.0,2028.0
26INR0256,active,2024-02-27 00:00:00,2028-12-09 00:00:00,2025-12-31 00:00:00,Facility Study,Houston,TX,ERCOT,Camino Ranch Solar 2 SLF,,ERCOT,Camino Ranch Solar Project LLC,,Generation,Solar,Battery,,Solar+Battery,Solar,237.21,,,237.21,,237.21,Submitted components; hybrid-storage imputation excluded,2024.0,2028.0
26INR0257,active,2024-02-02 00:00:00,2028-12-09 00:00:00,2025-12-31 00:00:00,Facility Study,Houston,TX,ERCOT,Camino Ranch Storage 2 SLF,,ERCOT,Camino Ranch Solar LLC,,Generation,Battery,Battery,,Solar+Battery,Solar,238.45,,,,238.45,238.45,Submitted components; hybrid-storage imputation excluded,2024.0,2028.0
26INR0258,active,2023-10-25 00:00:00,2028-10-16 00:00:00,,Facility Study,Matagorda,TX,ERCOT,Running Iron Solar,,ERCOT,"Running Iron Solar, LLC",,Generation,Solar,,,Solar,Solar,204.74,,,204.74,,204.74,Submitted components; hybrid-storage imputation excluded,2023.0,2028.0
26INR0259,active,2023-10-25 00:00:00,2027-10-19 00:00:00,,Facility Study,Colorado,TX,ERCOT,Cottontail Energy Center,,ERCOT,"Cottontail Energy Center, LLC",,Generation,Battery,,,Battery,Battery storage,200.85,,,,200.85,200.85,Submitted components; hybrid-storage imputation excluded,2023.0,2027.0
26INR0260,active,2023-10-25 00:00:00,2028-04-01 00:00:00,,Facility Study,Val Verde,TX,ERCOT,Evans Creek Energy Storage,,ERCOT,Evans Creek Energy Storage LLC,,Generation,Battery,,,Battery,Battery storage,102.96,,,,102.96,102.96,Submitted components; hybrid-storage imputation excluded,2023.0,2028.0
26INR0261,active,2024-02-02 00:00:00,2027-03-31 00:00:00,2025-12-19 00:00:00,IA Executed,Bastrop,TX,ERCOT,Bastrop Peaking Generators (TEF-Due Diligence),,ERCOT,"MPH Bastrop Peakers, LLC",,Generation,Gas,,,Gas,Natural gas,1104.0,,,1104.0,,1104.0,Submitted components; hybrid-storage imputation excluded,2024.0,2027.0
